station_id,day_of_week,time_interval,predicted_level
JHLI,Wednesday,18:00-19:00,
JHLI,Wednesday,19:00-20:00,
JHLI,Wednesday,20:00-21:00,
JHLI,Wednesday,21:00-22:00,
JHLI,Wednesday,22:00-23:00,
JHLI,Wednesday,23:00-00:00,
JHLI,Thursday,00:00-01:00,
JHLI,Thursday,01:00-02:00,
JHLI,Thursday,02:00-03:00,
JHLI,Thursday,03:00-04:00,
JHLI,Thursday,04:00-05:00,
JHLI,Thursday,05:00-06:00,
JHLI,Thursday,06:00-07:00,
JHLI,Thursday,07:00-08:00,
JHLI,Thursday,08:00-09:00,
JHLI,Thursday,09:00-10:00,
JHLI,Thursday,10:00-11:00,
JHLI,Thursday,11:00-12:00,
JHLI,Thursday,12:00-13:00,
JHLI,Thursday,13:00-14:00,
JHLI,Thursday,14:00-15:00,
JHLI,Thursday,15:00-16:00,
JHLI,Thursday,16:00-17:00,
JHLI,Thursday,17:00-18:00,
JHLI,Thursday,18:00-19:00,
JHLI,Thursday,19:00-20:00,
JHLI,Thursday,20:00-21:00,
JHLI,Thursday,21:00-22:00,
JHLI,Thursday,22:00-23:00,
JHLI,Thursday,23:00-00:00,
JHLI,Friday,00:00-01:00,
JHLI,Friday,01:00-02:00,
JHLI,Friday,02:00-03:00,
JHLI,Friday,03:00-04:00,
JHLI,Friday,04:00-05:00,
JHLI,Friday,05:00-06:00,
JHLI,Friday,06:00-07:00,
JHLI,Friday,07:00-08:00,
JHLI,Friday,08:00-09:00,
JHLI,Friday,09:00-10:00,
JHLI,Friday,10:00-11:00,
JHLI,Friday,11:00-12:00,
JHLI,Friday,12:00-13:00,
JHLI,Friday,13:00-14:00,
JHLI,Friday,14:00-15:00,
JHLI,Friday,15:00-16:00,
JHLI,Friday,16:00-17:00,
JHLI,Friday,17:00-18:00,
JHLI,Friday,18:00-19:00,
JHLI,Friday,19:00-20:00,
JHLI,Friday,20:00-21:00,
JHLI,Friday,21:00-22:00,
JHLI,Friday,22:00-23:00,
JHLI,Friday,23:00-00:00,
JHLI,Saturday,00:00-01:00,
JHLI,Saturday,01:00-02:00,
JHLI,Saturday,02:00-03:00,
JHLI,Saturday,03:00-04:00,
JHLI,Saturday,04:00-05:00,
JHLI,Saturday,05:00-06:00,
JHLI,Saturday,06:00-07:00,
JHLI,Saturday,07:00-08:00,
JHLI,Saturday,08:00-09:00,
JHLI,Saturday,09:00-10:00,
JHLI,Saturday,10:00-11:00,
JHLI,Saturday,11:00-12:00,
JHLI,Saturday,12:00-13:00,
JHLI,Saturday,13:00-14:00,
JHLI,Saturday,14:00-15:00,
JHLI,Saturday,15:00-16:00,
JHLI,Saturday,16:00-17:00,
JHLI,Saturday,17:00-18:00,
JHLI,Saturday,18:00-19:00,
JHLI,Saturday,19:00-20:00,
JHLI,Saturday,20:00-21:00,
JHLI,Saturday,21:00-22:00,
JHLI,Saturday,22:00-23:00,
JHLI,Saturday,23:00-00:00,
JHLI,Sunday,00:00-01:00,
JHLI,Sunday,01:00-02:00,
JHLI,Sunday,02:00-03:00,
JHLI,Sunday,03:00-04:00,
JHLI,Sunday,04:00-05:00,
JHLI,Sunday,05:00-06:00,
JHLI,Sunday,06:00-07:00,
JHLI,Sunday,07:00-08:00,
JHLI,Sunday,08:00-09:00,
JHLI,Sunday,09:00-10:00,
JHLI,Sunday,10:00-11:00,
JHLI,Sunday,11:00-12:00,
JHLI,Sunday,12:00-13:00,
JHLI,Sunday,13:00-14:00,
JHLI,Sunday,14:00-15:00,
JHLI,Sunday,15:00-16:00,
JHLI,Sunday,16:00-17:00,
JHLI,Sunday,17:00-18:00,
JHLI,Sunday,18:00-19:00,
JHLI,Sunday,19:00-20:00,
JHLI,Sunday,20:00-21:00,
JHLI,Sunday,21:00-22:00,
JHLI,Sunday,22:00-23:00,
JHLI,Sunday,23:00-00:00,
JHLI,Monday,00:00-01:00,
JHLI,Monday,01:00-02:00,
JHLI,Monday,02:00-03:00,
JHLI,Monday,03:00-04:00,
JHLI,Monday,04:00-05:00,
JHLI,Monday,05:00-06:00,
JHLI,Monday,06:00-07:00,
JHLI,Monday,07:00-08:00,
JHLI,Monday,08:00-09:00,
JHLI,Monday,09:00-10:00,
JHLI,Monday,10:00-11:00,
JHLI,Monday,11:00-12:00,
JHLI,Monday,12:00-13:00,
JHLI,Monday,13:00-14:00,
JHLI,Monday,14:00-15:00,
JHLI,Monday,15:00-16:00,
JHLI,Monday,16:00-17:00,
JHLI,Monday,17:00-18:00,
JHLI,Monday,18:00-19:00,
JHLI,Monday,19:00-20:00,
JHLI,Monday,20:00-21:00,
JHLI,Monday,21:00-22:00,
JHLI,Monday,22:00-23:00,
JHLI,Monday,23:00-00:00,
PYID,Tuesday,00:00-01:00,1.0
PYID,Tuesday,01:00-02:00,1.0
PYID,Tuesday,02:00-03:00,1.0
PYID,Tuesday,03:00-04:00,1.0
PYID,Tuesday,04:00-05:00,1.0
PYID,Tuesday,05:00-06:00,1.0
PYID,Tuesday,06:00-07:00,1.0
PYID,Tuesday,07:00-08:00,1.0
PYID,Tuesday,08:00-09:00,1.0
PYID,Tuesday,09:00-10:00,1.0
PYID,Tuesday,10:00-11:00,1.0
PYID,Tuesday,11:00-12:00,1.0
PYID,Tuesday,12:00-13:00,1.0
PYID,Tuesday,13:00-14:00,1.0
PYID,Tuesday,14:00-15:00,1.0
PYID,Tuesday,15:00-16:00,1.0
PYID,Tuesday,16:00-17:00,1.0
PYID,Tuesday,17:00-18:00,1.0
PYID,Tuesday,18:00-19:00,1.0
PYID,Tuesday,19:00-20:00,1.0
PYID,Tuesday,20:00-21:00,1.0
PYID,Tuesday,21:00-22:00,1.0
PYID,Tuesday,22:00-23:00,1.0
PYID,Tuesday,23:00-00:00,1.0
PYID,Wednesday,00:00-01:00,1.0
PYID,Wednesday,01:00-02:00,1.0
PYID,Wednesday,02:00-03:00,1.0
PYID,Wednesday,03:00-04:00,1.0
PYID,Wednesday,04:00-05:00,1.0
PYID,Wednesday,05:00-06:00,1.0
PYID,Wednesday,06:00-07:00,1.0
PYID,Wednesday,07:00-08:00,1.0
PYID,Wednesday,08:00-09:00,1.0
PYID,Wednesday,09:00-10:00,1.0
PYID,Wednesday,10:00-11:00,1.0
PYID,Wednesday,11:00-12:00,1.0
PYID,Wednesday,12:00-13:00,1.0
PYID,Wednesday,13:00-14:00,1.0
PYID,Wednesday,14:00-15:00,1.0
PYID,Wednesday,15:00-16:00,1.0
PYID,Wednesday,16:00-17:00,1.0
PYID,Wednesday,17:00-18:00,1.0
PYID,Wednesday,18:00-19:00,1.0
PYID,Wednesday,19:00-20:00,1.0
PYID,Wednesday,20:00-21:00,1.0
PYID,Wednesday,21:00-22:00,1.0
PYID,Wednesday,22:00-23:00,1.0
PYID,Wednesday,23:00-00:00,1.0
PYID,Thursday,00:00-01:00,1.0
PYID,Thursday,01:00-02:00,1.0
PYID,Thursday,02:00-03:00,1.0
PYID,Thursday,03:00-04:00,1.0
PYID,Thursday,04:00-05:00,1.0
PYID,Thursday,05:00-06:00,1.0
PYID,Thursday,06:00-07:00,1.0
PYID,Thursday,07:00-08:00,1.0
PYID,Thursday,08:00-09:00,1.0
PYID,Thursday,09:00-10:00,1.0
PYID,Thursday,10:00-11:00,1.0
PYID,Thursday,11:00-12:00,1.0
PYID,Thursday,12:00-13:00,1.0
PYID,Thursday,13:00-14:00,1.0
PYID,Thursday,14:00-15:00,1.0
PYID,Thursday,15:00-16:00,1.0
PYID,Thursday,16:00-17:00,1.0
PYID,Thursday,17:00-18:00,1.0
PYID,Thursday,18:00-19:00,1.0
PYID,Thursday,19:00-20:00,1.0
PYID,Thursday,20:00-21:00,1.0
PYID,Thursday,21:00-22:00,1.0
PYID,Thursday,22:00-23:00,1.0
PYID,Thursday,23:00-00:00,1.0
PYID,Friday,00:00-01:00,1.0
PYID,Friday,01:00-02:00,1.0
PYID,Friday,02:00-03:00,1.0
PYID,Friday,03:00-04:00,1.0
PYID,Friday,04:00-05:00,1.0
PYID,Friday,05:00-06:00,1.0
PYID,Friday,06:00-07:00,1.0
PYID,Friday,07:00-08:00,1.0
PYID,Friday,08:00-09:00,1.0
PYID,Friday,09:00-10:00,1.0
PYID,Friday,10:00-11:00,1.0
PYID,Friday,11:00-12:00,1.0
PYID,Friday,12:00-13:00,1.0
PYID,Friday,13:00-14:00,1.0
PYID,Friday,14:00-15:00,1.0
PYID,Friday,15:00-16:00,1.0
PYID,Friday,16:00-17:00,1.0
PYID,Friday,17:00-18:00,1.0
PYID,Friday,18:00-19:00,1.0
PYID,Friday,19:00-20:00,1.0
PYID,Friday,20:00-21:00,1.0
PYID,Friday,21:00-22:00,1.0
PYID,Friday,22:00-23:00,1.0
PYID,Friday,23:00-00:00,1.0
PYID,Saturday,00:00-01:00,1.0
PYID,Saturday,01:00-02:00,1.0
PYID,Saturday,02:00-03:00,1.0
PYID,Saturday,03:00-04:00,1.0
PYID,Saturday,04:00-05:00,1.0
PYID,Saturday,05:00-06:00,1.0
PYID,Saturday,06:00-07:00,1.0
PYID,Saturday,07:00-08:00,1.0
PYID,Saturday,08:00-09:00,1.0
PYID,Saturday,09:00-10:00,1.0
PYID,Saturday,10:00-11:00,1.0
PYID,Saturday,11:00-12:00,1.0
PYID,Saturday,12:00-13:00,1.0
PYID,Saturday,13:00-14:00,1.0
PYID,Saturday,14:00-15:00,1.0
PYID,Saturday,15:00-16:00,1.0
PYID,Saturday,16:00-17:00,1.0
PYID,Saturday,17:00-18:00,1.0
PYID,Saturday,18:00-19:00,1.0
PYID,Saturday,19:00-20:00,1.0
PYID,Saturday,20:00-21:00,1.0
PYID,Saturday,21:00-22:00,1.0
PYID,Saturday,22:00-23:00,1.0
PYID,Saturday,23:00-00:00,1.0
PYID,Sunday,00:00-01:00,1.0
PYID,Sunday,01:00-02:00,1.0
PYID,Sunday,02:00-03:00,1.0
PYID,Sunday,03:00-04:00,1.0
PYID,Sunday,04:00-05:00,1.0
PYID,Sunday,05:00-06:00,1.0
PYID,Sunday,06:00-07:00,1.0
PYID,Sunday,07:00-08:00,1.0
PYID,Sunday,08:00-09:00,1.0
PYID,Sunday,09:00-10:00,1.0
PYID,Sunday,10:00-11:00,1.0
PYID,Sunday,11:00-12:00,1.0
PYID,Sunday,12:00-13:00,1.0
PYID,Sunday,13:00-14:00,1.0
PYID,Sunday,14:00-15:00,1.0
PYID,Sunday,15:00-16:00,1.0
PYID,Sunday,16:00-17:00,1.0
PYID,Sunday,17:00-18:00,1.0
PYID,Sunday,18:00-19:00,1.0
PYID,Sunday,19:00-20:00,1.0
PYID,Sunday,20:00-21:00,1.0
PYID,Sunday,21:00-22:00,1.0
PYID,Sunday,22:00-23:00,1.0
PYID,Sunday,23:00-00:00,1.0
PYID,Monday,00:00-01:00,1.0
PYID,Monday,01:00-02:00,1.0
PYID,Monday,02:00-03:00,1.0
PYID,Monday,03:00-04:00,1.0
PYID,Monday,04:00-05:00,1.0
PYID,Monday,05:00-06:00,1.0
PYID,Monday,06:00-07:00,1.0
PYID,Monday,07:00-08:00,1.0
PYID,Monday,08:00-09:00,1.0
PYID,Monday,09:00-10:00,1.0
PYID,Monday,10:00-11:00,1.0
PYID,Monday,11:00-12:00,1.0
PYID,Monday,12:00-13:00,1.0
PYID,Monday,13:00-14:00,1.0
PYID,Monday,14:00-15:00,1.0
PYID,Monday,15:00-16:00,1.0
PYID,Monday,16:00-17:00,1.0
PYID,Monday,17:00-18:00,1.0
PYID,Monday,18:00-19:00,1.0
PYID,Monday,19:00-20:00,1.0
PYID,Monday,20:00-21:00,1.0
PYID,Monday,21:00-22:00,1.0
PYID,Monday,22:00-23:00,1.0
PYID,Monday,23:00-00:00,1.0
PEYA,Tuesday,00:00-01:00,
PEYA,Tuesday,01:00-02:00,
PEYA,Tuesday,02:00-03:00,
PEYA,Tuesday,03:00-04:00,
PEYA,Tuesday,04:00-05:00,
PEYA,Tuesday,05:00-06:00,1.0
PEYA,Tuesday,06:00-07:00,1.0
PEYA,Tuesday,07:00-08:00,1.0
PEYA,Tuesday,08:00-09:00,1.0
PEYA,Tuesday,09:00-10:00,1.0
PEYA,Tuesday,10:00-11:00,1.0
PEYA,Tuesday,11:00-12:00,1.0
PEYA,Tuesday,12:00-13:00,1.0
PEYA,Tuesday,13:00-14:00,1.0
PEYA,Tuesday,14:00-15:00,1.0
PEYA,Tuesday,15:00-16:00,1.0
PEYA,Tuesday,16:00-17:00,1.0
PEYA,Tuesday,17:00-18:00,1.0
PEYA,Tuesday,18:00-19:00,1.0
PEYA,Tuesday,19:00-20:00,1.0
PEYA,Tuesday,20:00-21:00,1.0
PEYA,Tuesday,21:00-22:00,1.0
PEYA,Tuesday,22:00-23:00,1.0
PEYA,Tuesday,23:00-00:00,1.0
PEYA,Wednesday,00:00-01:00,1.0
PEYA,Wednesday,01:00-02:00,1.0
PEYA,Wednesday,02:00-03:00,1.0
PEYA,Wednesday,03:00-04:00,1.0
PEYA,Wednesday,04:00-05:00,1.0
PEYA,Wednesday,05:00-06:00,1.0
PEYA,Wednesday,06:00-07:00,1.0
PEYA,Wednesday,07:00-08:00,1.0
PEYA,Wednesday,08:00-09:00,1.0
PEYA,Wednesday,09:00-10:00,1.0
PEYA,Wednesday,10:00-11:00,1.0
PEYA,Wednesday,11:00-12:00,1.0
PEYA,Wednesday,12:00-13:00,1.0
PEYA,Wednesday,13:00-14:00,1.0
PEYA,Wednesday,14:00-15:00,1.0
PEYA,Wednesday,15:00-16:00,1.0
PEYA,Wednesday,16:00-17:00,1.0
PEYA,Wednesday,17:00-18:00,1.0
PEYA,Wednesday,18:00-19:00,1.0
PEYA,Wednesday,19:00-20:00,1.0
PEYA,Wednesday,20:00-21:00,1.0
PEYA,Wednesday,21:00-22:00,1.0
PEYA,Wednesday,22:00-23:00,1.0
PEYA,Wednesday,23:00-00:00,1.0
PEYA,Thursday,00:00-01:00,1.0
PEYA,Thursday,01:00-02:00,1.0
PEYA,Thursday,02:00-03:00,1.0
PEYA,Thursday,03:00-04:00,1.0
PEYA,Thursday,04:00-05:00,1.0
PEYA,Thursday,05:00-06:00,1.0
PEYA,Thursday,06:00-07:00,1.0
PEYA,Thursday,07:00-08:00,1.0
PEYA,Thursday,08:00-09:00,1.0
PEYA,Thursday,09:00-10:00,1.0
PEYA,Thursday,10:00-11:00,1.0
PEYA,Thursday,11:00-12:00,1.0
PEYA,Thursday,12:00-13:00,1.0
PEYA,Thursday,13:00-14:00,1.0
PEYA,Thursday,14:00-15:00,1.0
PEYA,Thursday,15:00-16:00,1.0
PEYA,Thursday,16:00-17:00,1.0
PEYA,Thursday,17:00-18:00,1.0
PEYA,Thursday,18:00-19:00,1.0
PEYA,Thursday,19:00-20:00,1.0
PEYA,Thursday,20:00-21:00,1.0
PEYA,Thursday,21:00-22:00,1.0
PEYA,Thursday,22:00-23:00,1.0
PEYA,Thursday,23:00-00:00,1.0
PEYA,Friday,00:00-01:00,1.0
PEYA,Friday,01:00-02:00,1.0
PEYA,Friday,02:00-03:00,1.0
PEYA,Friday,03:00-04:00,1.0
PEYA,Friday,04:00-05:00,1.0
PEYA,Friday,05:00-06:00,1.0
PEYA,Friday,06:00-07:00,1.0
PEYA,Friday,07:00-08:00,1.0
PEYA,Friday,08:00-09:00,1.0
PEYA,Friday,09:00-10:00,1.0
PEYA,Friday,10:00-11:00,1.0
PEYA,Friday,11:00-12:00,1.0
PEYA,Friday,12:00-13:00,1.0
PEYA,Friday,13:00-14:00,1.0
PEYA,Friday,14:00-15:00,1.0
PEYA,Friday,15:00-16:00,1.0
PEYA,Friday,16:00-17:00,1.0
PEYA,Friday,17:00-18:00,1.0
PEYA,Friday,18:00-19:00,1.0
PEYA,Friday,19:00-20:00,1.0
PEYA,Friday,20:00-21:00,1.0
PEYA,Friday,21:00-22:00,1.0
PEYA,Friday,22:00-23:00,1.0
PEYA,Friday,23:00-00:00,1.0
PEYA,Saturday,00:00-01:00,1.0
PEYA,Saturday,01:00-02:00,1.0
PEYA,Saturday,02:00-03:00,1.0
PEYA,Saturday,03:00-04:00,1.0
PEYA,Saturday,04:00-05:00,1.0
PEYA,Saturday,05:00-06:00,1.0
PEYA,Saturday,06:00-07:00,1.0
PEYA,Saturday,07:00-08:00,1.0
PEYA,Saturday,08:00-09:00,1.0
PEYA,Saturday,09:00-10:00,1.0
PEYA,Saturday,10:00-11:00,1.0
PEYA,Saturday,11:00-12:00,1.0
PEYA,Saturday,12:00-13:00,1.0
PEYA,Saturday,13:00-14:00,1.0
PEYA,Saturday,14:00-15:00,1.0
PEYA,Saturday,15:00-16:00,1.0
PEYA,Saturday,16:00-17:00,1.0
PEYA,Saturday,17:00-18:00,1.0
PEYA,Saturday,18:00-19:00,1.0
PEYA,Saturday,19:00-20:00,1.0
PEYA,Saturday,20:00-21:00,1.0
PEYA,Saturday,21:00-22:00,1.0
PEYA,Saturday,22:00-23:00,1.0
PEYA,Saturday,23:00-00:00,1.0
PEYA,Sunday,00:00-01:00,1.0
PEYA,Sunday,01:00-02:00,1.0
PEYA,Sunday,02:00-03:00,1.0
PEYA,Sunday,03:00-04:00,1.0
PEYA,Sunday,04:00-05:00,1.0
PEYA,Sunday,05:00-06:00,1.0
PEYA,Sunday,06:00-07:00,1.0
PEYA,Sunday,07:00-08:00,1.0
PEYA,Sunday,08:00-09:00,1.0
PEYA,Sunday,09:00-10:00,1.0
PEYA,Sunday,10:00-11:00,1.0
PEYA,Sunday,11:00-12:00,1.0
PEYA,Sunday,12:00-13:00,1.0
PEYA,Sunday,13:00-14:00,1.0
PEYA,Sunday,14:00-15:00,1.0
PEYA,Sunday,15:00-16:00,1.0
PEYA,Sunday,16:00-17:00,1.0
PEYA,Sunday,17:00-18:00,1.0
PEYA,Sunday,18:00-19:00,1.0
PEYA,Sunday,19:00-20:00,1.0
PEYA,Sunday,20:00-21:00,1.0
PEYA,Sunday,21:00-22:00,1.0
PEYA,Sunday,22:00-23:00,1.0
PEYA,Sunday,23:00-00:00,1.0
PEYA,Monday,00:00-01:00,1.0
PEYA,Monday,01:00-02:00,1.0
PEYA,Monday,02:00-03:00,1.0
PEYA,Monday,03:00-04:00,1.0
PEYA,Monday,04:00-05:00,1.0
PEYA,Monday,05:00-06:00,1.0
PEYA,Monday,06:00-07:00,1.0
PEYA,Monday,07:00-08:00,1.0
PEYA,Monday,08:00-09:00,1.0
PEYA,Monday,09:00-10:00,1.0
PEYA,Monday,10:00-11:00,1.0
PEYA,Monday,11:00-12:00,1.0
PEYA,Monday,12:00-13:00,1.0
PEYA,Monday,13:00-14:00,1.0
PEYA,Monday,14:00-15:00,1.0
PEYA,Monday,15:00-16:00,1.0
PEYA,Monday,16:00-17:00,1.0
PEYA,Monday,17:00-18:00,1.0
PEYA,Monday,18:00-19:00,1.0
PEYA,Monday,19:00-20:00,1.0
PEYA,Monday,20:00-21:00,1.0
PEYA,Monday,21:00-22:00,1.0
PEYA,Monday,22:00-23:00,1.0
PEYA,Monday,23:00-00:00,1.0
YPI,Tuesday,00:00-01:00,
YPI,Tuesday,01:00-02:00,
YPI,Tuesday,02:00-03:00,
YPI,Tuesday,03:00-04:00,
YPI,Tuesday,04:00-05:00,1.0
YPI,Tuesday,05:00-06:00,1.0
YPI,Tuesday,06:00-07:00,1.0
YPI,Tuesday,07:00-08:00,1.0
YPI,Tuesday,08:00-09:00,1.0
YPI,Tuesday,09:00-10:00,1.0
YPI,Tuesday,10:00-11:00,1.0
YPI,Tuesday,11:00-12:00,1.0
YPI,Tuesday,12:00-13:00,1.0
YPI,Tuesday,13:00-14:00,1.0
YPI,Tuesday,14:00-15:00,1.0
YPI,Tuesday,15:00-16:00,1.0
YPI,Tuesday,16:00-17:00,1.0
YPI,Tuesday,17:00-18:00,1.0
YPI,Tuesday,18:00-19:00,1.0
YPI,Tuesday,19:00-20:00,1.0
YPI,Tuesday,20:00-21:00,1.0
YPI,Tuesday,21:00-22:00,1.0
YPI,Tuesday,22:00-23:00,1.0
YPI,Tuesday,23:00-00:00,1.0
YPI,Wednesday,00:00-01:00,1.0
YPI,Wednesday,01:00-02:00,1.0
YPI,Wednesday,02:00-03:00,1.0
YPI,Wednesday,03:00-04:00,1.0
YPI,Wednesday,04:00-05:00,1.0
YPI,Wednesday,05:00-06:00,1.0
YPI,Wednesday,06:00-07:00,1.0
YPI,Wednesday,07:00-08:00,1.0
YPI,Wednesday,08:00-09:00,1.0
YPI,Wednesday,09:00-10:00,1.0
YPI,Wednesday,10:00-11:00,1.0
YPI,Wednesday,11:00-12:00,1.0
YPI,Wednesday,12:00-13:00,1.0
YPI,Wednesday,13:00-14:00,1.0
YPI,Wednesday,14:00-15:00,1.0
YPI,Wednesday,15:00-16:00,1.0
YPI,Wednesday,16:00-17:00,1.0
YPI,Wednesday,17:00-18:00,1.0
YPI,Wednesday,18:00-19:00,1.0
YPI,Wednesday,19:00-20:00,1.0
YPI,Wednesday,20:00-21:00,1.0
YPI,Wednesday,21:00-22:00,1.0
YPI,Wednesday,22:00-23:00,1.0
YPI,Wednesday,23:00-00:00,1.0
YPI,Thursday,00:00-01:00,1.0
YPI,Thursday,01:00-02:00,1.0
YPI,Thursday,02:00-03:00,1.0
YPI,Thursday,03:00-04:00,1.0
YPI,Thursday,04:00-05:00,1.0
YPI,Thursday,05:00-06:00,1.0
YPI,Thursday,06:00-07:00,1.0
YPI,Thursday,07:00-08:00,1.0
YPI,Thursday,08:00-09:00,1.0
YPI,Thursday,09:00-10:00,1.0
YPI,Thursday,10:00-11:00,1.0
YPI,Thursday,11:00-12:00,1.0
YPI,Thursday,12:00-13:00,1.0
YPI,Thursday,13:00-14:00,1.0
YPI,Thursday,14:00-15:00,1.0
YPI,Thursday,15:00-16:00,1.0
YPI,Thursday,16:00-17:00,1.0
YPI,Thursday,17:00-18:00,1.0
YPI,Thursday,18:00-19:00,1.0
YPI,Thursday,19:00-20:00,1.0
YPI,Thursday,20:00-21:00,1.0
YPI,Thursday,21:00-22:00,1.0
YPI,Thursday,22:00-23:00,1.0
YPI,Thursday,23:00-00:00,1.0
YPI,Friday,00:00-01:00,1.0
YPI,Friday,01:00-02:00,1.0
YPI,Friday,02:00-03:00,1.0
YPI,Friday,03:00-04:00,1.0
YPI,Friday,04:00-05:00,1.0
YPI,Friday,05:00-06:00,1.0
YPI,Friday,06:00-07:00,1.0
YPI,Friday,07:00-08:00,1.0
YPI,Friday,08:00-09:00,1.0
YPI,Friday,09:00-10:00,1.0
YPI,Friday,10:00-11:00,1.0
YPI,Friday,11:00-12:00,1.0
YPI,Friday,12:00-13:00,1.0
YPI,Friday,13:00-14:00,1.0
YPI,Friday,14:00-15:00,1.0
YPI,Friday,15:00-16:00,1.0
YPI,Friday,16:00-17:00,1.0
YPI,Friday,17:00-18:00,1.0
YPI,Friday,18:00-19:00,1.0
YPI,Friday,19:00-20:00,1.0
YPI,Friday,20:00-21:00,1.0
YPI,Friday,21:00-22:00,1.0
YPI,Friday,22:00-23:00,1.0
YPI,Friday,23:00-00:00,1.0
YPI,Saturday,00:00-01:00,1.0
YPI,Saturday,01:00-02:00,1.0
YPI,Saturday,02:00-03:00,1.0
YPI,Saturday,03:00-04:00,1.0
YPI,Saturday,04:00-05:00,1.0
YPI,Saturday,05:00-06:00,1.0
YPI,Saturday,06:00-07:00,1.0
YPI,Saturday,07:00-08:00,1.0
YPI,Saturday,08:00-09:00,1.0
YPI,Saturday,09:00-10:00,1.0
YPI,Saturday,10:00-11:00,1.0
YPI,Saturday,11:00-12:00,1.0
YPI,Saturday,12:00-13:00,1.0
YPI,Saturday,13:00-14:00,1.0
YPI,Saturday,14:00-15:00,1.0
YPI,Saturday,15:00-16:00,1.0
YPI,Saturday,16:00-17:00,1.0
YPI,Saturday,17:00-18:00,1.0
YPI,Saturday,18:00-19:00,1.0
YPI,Saturday,19:00-20:00,1.0
YPI,Saturday,20:00-21:00,1.0
YPI,Saturday,21:00-22:00,1.0
YPI,Saturday,22:00-23:00,1.0
YPI,Saturday,23:00-00:00,1.0
YPI,Sunday,00:00-01:00,1.0
YPI,Sunday,01:00-02:00,1.0
YPI,Sunday,02:00-03:00,1.0
YPI,Sunday,03:00-04:00,1.0
YPI,Sunday,04:00-05:00,1.0
YPI,Sunday,05:00-06:00,1.0
YPI,Sunday,06:00-07:00,1.0
YPI,Sunday,07:00-08:00,1.0
YPI,Sunday,08:00-09:00,1.0
YPI,Sunday,09:00-10:00,1.0
YPI,Sunday,10:00-11:00,1.0
YPI,Sunday,11:00-12:00,1.0
YPI,Sunday,12:00-13:00,1.0
YPI,Sunday,13:00-14:00,1.0
YPI,Sunday,14:00-15:00,1.0
YPI,Sunday,15:00-16:00,1.0
YPI,Sunday,16:00-17:00,1.0
YPI,Sunday,17:00-18:00,1.0
YPI,Sunday,18:00-19:00,1.0
YPI,Sunday,19:00-20:00,1.0
YPI,Sunday,20:00-21:00,1.0
YPI,Sunday,21:00-22:00,1.0
YPI,Sunday,22:00-23:00,1.0
YPI,Sunday,23:00-00:00,1.0
YPI,Monday,00:00-01:00,1.0
YPI,Monday,01:00-02:00,1.0
YPI,Monday,02:00-03:00,1.0
YPI,Monday,03:00-04:00,1.0
YPI,Monday,04:00-05:00,1.0
YPI,Monday,05:00-06:00,1.0
YPI,Monday,06:00-07:00,1.0
YPI,Monday,07:00-08:00,1.0
YPI,Monday,08:00-09:00,1.0
YPI,Monday,09:00-10:00,1.0
YPI,Monday,10:00-11:00,1.0
YPI,Monday,11:00-12:00,1.0
YPI,Monday,12:00-13:00,1.0
YPI,Monday,13:00-14:00,1.0
YPI,Monday,14:00-15:00,1.0
YPI,Monday,15:00-16:00,1.0
YPI,Monday,16:00-17:00,1.0
YPI,Monday,17:00-18:00,1.0
YPI,Monday,18:00-19:00,1.0
YPI,Monday,19:00-20:00,1.0
YPI,Monday,20:00-21:00,1.0
YPI,Monday,21:00-22:00,1.0
YPI,Monday,22:00-23:00,1.0
YPI,Monday,23:00-00:00,1.0
YPM,Tuesday,00:00-01:00,
YPM,Tuesday,01:00-02:00,
YPM,Tuesday,02:00-03:00,
YPM,Tuesday,03:00-04:00,
YPM,Tuesday,04:00-05:00,
YPM,Tuesday,05:00-06:00,
YPM,Tuesday,06:00-07:00,
YPM,Tuesday,07:00-08:00,
YPM,Tuesday,08:00-09:00,
YPM,Tuesday,09:00-10:00,
YPM,Tuesday,10:00-11:00,
YPM,Tuesday,11:00-12:00,
YPM,Tuesday,12:00-13:00,
YPM,Tuesday,13:00-14:00,
YPM,Tuesday,14:00-15:00,
YPM,Tuesday,15:00-16:00,
YPM,Tuesday,16:00-17:00,
YPM,Tuesday,17:00-18:00,
YPM,Tuesday,18:00-19:00,
YPM,Tuesday,19:00-20:00,
YPM,Tuesday,20:00-21:00,
YPM,Tuesday,21:00-22:00,
YPM,Tuesday,22:00-23:00,
YPM,Tuesday,23:00-00:00,
YPM,Wednesday,00:00-01:00,
YPM,Wednesday,01:00-02:00,
YPM,Wednesday,02:00-03:00,
YPM,Wednesday,03:00-04:00,
YPM,Wednesday,04:00-05:00,
YPM,Wednesday,05:00-06:00,
YPM,Wednesday,06:00-07:00,
YPM,Wednesday,07:00-08:00,
YPM,Wednesday,08:00-09:00,
YPM,Wednesday,09:00-10:00,
YPM,Wednesday,10:00-11:00,
YPM,Wednesday,11:00-12:00,
YPM,Wednesday,12:00-13:00,
YPM,Wednesday,13:00-14:00,
YPM,Wednesday,14:00-15:00,
YPM,Wednesday,15:00-16:00,
YPM,Wednesday,16:00-17:00,
YPM,Wednesday,17:00-18:00,
YPM,Wednesday,18:00-19:00,
YPM,Wednesday,19:00-20:00,
YPM,Wednesday,20:00-21:00,
YPM,Wednesday,21:00-22:00,
YPM,Wednesday,22:00-23:00,
